SensorName,Date-Time(Wave),Name(Wave),Speed(Wave),Launch(Wave),Dir(Wave),BS(Wave),SS(Wave),TS(Wave),SA(Wave),Carry(Wave),Total(Wave),HeadSpeed(Wave),AA(Wave),CP(Wave),SP(Wave),SD(Wave),ML1_SP(Wave),ML1_LA(Wave),ML1_DA(Wave),ML1_BS(Wave),ML1_SS(Wave),ML1_SR(Wave),ML1_SA(Wave),RCT_MEA(Wave),RCT_MEA_AI(Wave),,SensorName,Date-Time(GCQ),ForesightSports:PLAYER1-2025-01-21¿ÀÈÄ5:0Club(GCQ),Ball(GCQ),BallSpeed(GCQ),LaunchAngle(GCQ),SideAngle(GCQ),Backspin(GCQ),Sidespin(GCQ),TiltAngle(GCQ),TotalSpin(GCQ),Carry(GCQ),Total(GCQ),Offline(GCQ),DescentAngle(GCQ),PeakHeight(GCQ),ClubSpeed(GCQ),Efficiency(GCQ),AngleofAttack(GCQ),ClubPath(GCQ),FacetoPath(GCQ),Lie(GCQ),Loft(GCQ),ClosureRate(GCQ),FaceImpactLateral(GCQ),FaceImpactVertical(GCQ),,SensorName,Date-Time(TM4),Date(TM4),TMDNo(TM4),TMDFilename(TM4),Player(TM4),Club(TM4),Ball(TM4),ClubSpeed(TM4),AttackAngle(TM4),ClubPath(TM4),LowPoint(TM4),SwingPlane(TM4),SwingDirection(TM4),Dyn.Loft(TM4),FaceAngle(TM4),FaceToPath(TM4),BallSpeed(TM4),SmashFactor(TM4),LaunchAngle(TM4),LaunchDirection(TM4),SpinRate(TM4),SpinRateType(TM4),SpinAxis(TM4),MaxHeight-Dist.(TM4),MaxHeight-Height(TM4),MaxHeight-Side(TM4),LastdataPoint-Length(TM4),LastdataPoint-Side(TM4),LastdataPoint-Height(TM4),LastdataPoint-Time(TM4),CarryFlat-Length(TM4),CarryFlat-Side(TM4),CarryFlat-Land.Angle(TM4),CarryFlat-BallSpeed(TM4),CarryFlat-Time(TM4),Est.TotalFlat-Length(TM4),Est.TotalFlat-Side(TM4),DynamicLie(TM4),ImpactOffset(TM4),ImpactHeight(TM4),Curve(TM4),SpinAxis(Sim)(TM4),Curve(Sim)(TM4),Carry(Sim)(TM4),Total(Sim)(TM4),CarrySide(Sim)(TM4),Totalside(Sim)(TM4),LandingAngle(Sim)(TM4),UseInStat(TM4),Tags(TM4),Condition(TM4),Email(TM4),,SensorName,ShotID(Max),BallSpd.(Max),LaunchAngle(Max),LaunchDirection(Max),BackSpin(Max),SideSpin(Max),Totalspin(Max),SpinAxis(Max),HeadSpd.(Max),ClubPath(Max),FaceAngle(Max),AttackAngle(Max),DynamicLoft(Max),ImpactPoint(H)(Max),ImpactPoint(V)(Max),LowPoint(Max),SwingPlane(Max),SwingDirection(Max),ClubLie(Max),ClosureRate(Max),Faxis(Max),T/Hdiff.(Max),E(Max),Tag(Max),Time(Max),,SensorName,Date-Time(GRadar),Name(GRadar),Speed(GRadar),Launch(GRadar),Dir(GRadar),BS(GRadar),SS(GRadar),TS(GRadar),SA(GRadar),Carry(GRadar),Total(GRadar),HeadSpeed(GRadar),AA(GRadar),CP(GRadar),SP(GRadar),SD(GRadar),ML1_SP(GRadar),ML1_LA(GRadar),ML1_DA(GRadar),ML1_BS(GRadar),ML1_SS(GRadar),ML1_SR(GRadar),ML1_SA(GRadar),RCT_MEA(GRadar),RCT_MEA_AI(GRadar),,
Wave,, , , , , , , , , , , , , , , , , , , , , , , , , , GCQ,20250121_145120, Driver,  Standard,  76.0,  14.0,  2.9,  2352,  393,  9.5,  2385,  276.3,  292.4,  39.3,  42.8,  40.5,  --,  --,  --,  --,  --,  --,  --,  --,  --,  --, , TM4,20250121_145120, 2025-01-21 PM 2:51:20, , , Unknown Player, Driver, Premium, 51.861, 3.6, -0.2, -13.3, 44.245, 2.8120000000000003, 15.032000000000002, 3.353, 3.553, 76.239, 1.4701, 13.673000000000002, 2.9139999999999997, 2410.54, Measured, 16.286000000000005, 175.5898895263672, 37.43535743050422, 22.528521819441224, 184.56958875102663, 25.40066756348237, 36.88091249116648, 4.116323, 265.3730089688356, 44.44017566602071, 41.22316793725647, 30.282424926757812, 7.332295, 285.393316927806, 49.11495331456317, 55.605291495354564, 3.830307135199423, 1.0336139554999308, 31.082, , , , , , , , TRUE, , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_145117, SD_2025.01.21_14.51.17_006, 75.25, 14.35, 4.05, 1193.0, 216.1, 1212.4, 10.3, 276.2, 295.4, 53.4, 98765.0, 98765.0, 98765.0, 98765.0, 75.93, 16.53, 2.45, 3358.6, -355.1, 3420.7, -7.2, 0, 1, , 
Wave,20250121_145135, SD_2025.01.21_14.51.35_219, 75.92, 13.30, 1.88, 2897.7, 705.0, 2982.2, 13.7, 260.7, 269.7, 53.6, 2.4, -1.4, 47.8, 0.5, 76.01, 15.23, -0.10, 2839.4, 304.3, 2905.4, 3.4, 0, 0, , GCQ,, , , , , , , , , , , , , , , , , , , , , , , , , , TM4,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,, , , , , , , , , , , , , , , , , , , , , , , , , , 
Wave,, , , , , , , , , , , , , , , , , , , , , , , , , , GCQ,20250121_145236, Driver,  Standard,  59.8,  10.5,  -1.7,  2561,  143,  3.2,  2565,  194.4,  214.7,  -1.2,  30.9,  18.8,  --,  --,  --,  --,  --,  --,  --,  --,  --,  --, , TM4,20250121_145236, 2025-01-21 PM 2:52:36, , , Unknown Player, Driver, Premium, 40.39, -2.2000000000000006, -0.8, 4.8, 42.334999999999994, -4.021, 11.867, -1.131, -0.331, 60.0529, 1.4868, 9.961, -1.11, 2542.83, Measured, 5.347, 111.62142944335938, 14.329415745489616, -0.4911371290599342, 178.97580508323296, 1.1617238075807998, 0.6555680822590411, 4.663656, 180.42233936727087, 1.2115590554080897, 24.64820656539367, 29.780668258666992, 4.716994, 214.67304655246946, 2.39491385782494, 51.565313360257434, -3.3242780369641607, 0.5467177346097065, 4.707, , , , , , , , TRUE, , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_145233, SD_2025.01.21_14.52.33_000, 59.78, 11.32, -0.62, 1163.0, 192.1, 1178.8, 9.4, 179.1, 202.9, 44.0, 98765.0, 98765.0, 98765.0, 98765.0, 61.19, 15.86, -2.72, 2988.4, -239.3, 3027.8, -6.0, 0, 1, , 
Wave,20250121_145252, SD_2025.01.21_14.52.52_220, 59.10, 10.44, -2.35, 2795.8, -301.9, 2812.1, -6.2, 184.6, 204.1, 43.0, -4.0, -1.2, 45.7, -5.8, 59.88, 10.41, -3.22, 3028.7, 525.7, 3085.2, 10.7, 0, 0, , GCQ,, , , , , , , , , , , , , , , , , , , , , , , , , , TM4,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,, , , , , , , , , , , , , , , , , , , , , , , , , , 
Wave,, , , , , , , , , , , , , , , , , , , , , , , , , , GCQ,20250121_145319, Driver,  Standard,  59.7,  11.2,  0.5,  2380,  -304,  -7.3,  2399,  196.0,  214.7,  -9.5,  31.1,  19.5,  --,  --,  --,  --,  --,  --,  --,  --,  --,  --, , TM4,20250121_145319, 2025-01-21 PM 2:53:19, , , Unknown Player, Driver, Premium, 40.225, -1.2, -0.8000000000000002, 1.2999999999999998, 43.07, -2.7399999999999998, 12.754000000000001, 1.067, 1.867, 60.0076, 1.4918, 10.987, 0.816, 2378.75, Measured, 0.009000000000000001, 114.91422271728516, 16.366208256030532, -0.058896632844037566, 190.75729453908477, 0.08292546956061037, -3.64956235623623, 5.272501, 184.20362650736095, 0.03172848643205695, 27.689706663719882, 28.64801597595215, 5.011006, 214.76411639732703, 0.27298817462235414, 51.64403498529215, 10.837040265285903, -1.6409171074674989, -2.591, , , , , , , , TRUE, , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_145316, SD_2025.01.21_14.53.16_002, 59.72, 11.08, 1.32, 1811.5, -197.7, 1822.2, -6.2, 194.0, 224.1, 44.0, 98765.0, 98765.0, 98765.0, 98765.0, 60.91, 17.24, 2.15, 3456.8, -19.5, 3472.4, -1.6, 0, 1, , 
Wave,20250121_145334, SD_2025.01.21_14.53.34_221, 59.17, 10.72, -0.30, 2820.3, -44.6, 2820.7, -0.9, 186.5, 205.2, 41.3, -4.2, -0.1, 45.6, -5.3, 59.58, 10.59, -2.06, 2239.7, -185.6, 2295.9, -5.3, 0, 0, , GCQ,20250121_145351, Driver,  Standard,  59.7,  12.4,  0.6,  2661,  -144,  -3.1,  2665,  198.1,  213.9,  -2.9,  35.3,  23.1,  --,  --,  --,  --,  --,  --,  --,  --,  --,  --, , TM4,20250121_145351, 2025-01-21 PM 2:53:51, , , Unknown Player, Driver, Premium, 40.39, -0.8, -1.7999999999999998, 0.5, 41.04399999999999, -3.476, 13.768000000000002, 1.735, 3.535, 59.8083, 1.4808, 11.839999999999996, 1.25, 2637.23, Measured, -1.2750000000000004, 119.5103530883789, 18.82245434736461, 1.3096675003699214, 192.2516002885361, 3.0622224706688277, -0.9630088885725581, 5.438462, 190.6387638998793, 3.0019581199301166, 30.48350809177038, 27.779146194458008, 5.370896, 217.54850434830547, 4.000025508560266, 49.4508056902969, 11.877892907973827, -4.411350209622598, -1.157, , , , , , , , TRUE, , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_145349, SD_2025.01.21_14.53.49_004, 59.82, 12.52, 1.41, 1870.1, -594.0, 1962.2, -17.6, 189.8, 210.7, 44.0, 98765.0, 98765.0, 98765.0, 98765.0, 61.09, 19.22, 0.68, 3608.6, -174.5, 3662.1, -4.0, 0, 1, , 
Wave,20250121_145407, SD_2025.01.21_14.54.07_222, 59.75, 12.56, -0.08, 3173.1, 315.2, 3188.7, 5.7, 191.7, 207.2, 42.8, -3.0, -2.1, 43.3, -6.6, 59.58, 13.00, -1.55, 3119.4, 402.5, 3177.8, 7.6, 0, 0, , GCQ,20250121_145421, Driver,  Standard,  58.3,  12.6,  3.5,  2428,  -655,  -15.1,  2515,  189.8,  205.3,  -10.2,  33.1,  20.8,  --,  --,  --,  --,  --,  --,  --,  --,  --,  --, , TM4,20250121_145421, 2025-01-21 PM 2:54:21, , , Unknown Player, Driver, Premium, 40.01, 0.2, -0.2, -3.4000000000000004, 42.19500000000001, -0.637, 13.83, 5.104, 5.304, 58.2325, 1.4554, 12.062999999999997, 4.367999999999999, 2468.29, Measured, -12.749, 104.0514144897461, 16.125524114219747, 2.5602577499292525, 137.05200658959913, 1.563517164432337, 12.594537237484344, 3.384735, 172.4210824524415, -0.6075983113518798, 26.835528545661024, 30.19644546508789, 4.628016, 205.3731409242878, -3.1644459479082383, 51.2029955246487, 18.88696481247268, -3.744188310159542, -13.738, , , , , , , , TRUE, , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_145419, SD_2025.01.21_14.54.19_006, 58.41, 12.05, 4.44, 2250.9, -418.0, 2289.4, -10.5, 186.8, 211.6, 44.0, 98765.0, 98765.0, 98765.0, 98765.0, 59.34, 18.11, 3.19, 3999.3, 26.8, 3993.8, -0.4, 0, 1, , 
Wave,20250121_145437, SD_2025.01.21_14.54.37_224, 58.13, 13.08, 2.54, 3441.7, 250.1, 3450.8, 4.2, 183.8, 198.9, 42.6, -4.8, 1.7, 45.1, -4.4, 58.20, 14.70, 2.15, 2634.9, 49.9, 2686.4, -1.2, 0, 0, , GCQ,, , , , , , , , , , , , , , , , , , , , , , , , , , TM4,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_145450, SD_2025.01.21_14.54.50_007, 33.80, 12.47, -18.42, 5703.3, -1336.0, 5857.7, -13.2, 73.0, 84.0, 33.7, 98765.0, 98765.0, 98765.0, 98765.0, 25.80, 31.27, 1.61, 3374.8, 256.2, 3395.5, 6.1, 0, 0, , 
Wave,, , , , , , , , , , , , , , , , , , , , , , , , , , GCQ,20250121_145508, Driver,  Standard,  60.0,  9.8,  -0.2,  2390,  -340,  -8.1,  2414,  192.6,  213.2,  -13.3,  28.2,  16.8,  --,  --,  --,  --,  --,  --,  --,  --,  --,  --, , TM4,20250121_145508, 2025-01-21 PM 2:55:08, , , Unknown Player, Driver, Premium, 40.269, -0.8, 0.2, 0.3, 42.925, -1.3520000000000003, 11.568, -0.38000000000000006, -0.58, 60.3445, 1.4985, 9.764, -0.295, 2421.07, Measured, -3.3720000000000003, 106.99411010742188, 12.44552948345805, -1.4608741151617042, 209.07514905705094, -12.741790729005768, -16.405145614111454, 5.857538, 178.53731918080743, -7.194024714830107, 21.363465743498953, 28.867923736572266, 4.608809, 214.23168298718636, -12.165288518474334, 51.0022894194711, 6.3137288703015555, -1.4628812801442612, -6.275, , , , , , , , TRUE, , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_145505, SD_2025.01.21_14.55.05_008, 60.06, 9.24, 0.70, 1555.0, -125.3, 1560.0, -4.6, 183.1, 210.1, 42.4, 98765.0, 98765.0, 98765.0, 98765.0, 61.43, 16.81, 0.40, 3009.9, -197.5, 3048.1, -5.4, 0, 1, , 
Wave,20250121_145523, SD_2025.01.21_14.55.23_225, 59.94, 10.47, -1.16, 2597.5, -72.4, 2598.5, -1.6, 190.1, 209.8, 42.7, -2.1, -1.1, 46.1, -3.7, 23.84, 24.92, 0.56, 1970.3, -230.5, 1945.0, -6.5, 0, 0, , GCQ,, , , , , , , , , , , , , , , , , , , , , , , , , , TM4,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,, , , , , , , , , , , , , , , , , , , , , , , , , , 
Wave,, , , , , , , , , , , , , , , , , , , , , , , , , , GCQ,, , , , , , , , , , , , , , , , , , , , , , , , , , TM4,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_145550, SD_2025.01.21_14.55.50_009, 35.28, 11.27, -33.69, 4193.9, -1903.0, 4605.4, -24.4, 68.4, 85.6, 34.5, 98765.0, 98765.0, 98765.0, 98765.0, 22.54, 32.24, 3.75, 2137.7, 0.2, 2155.3, 2.2, 0, 0, , 
Wave,20250121_145627, SD_2025.01.21_14.56.27_226, 58.80, 10.65, 0.06, 1464.2, 1416.4, 2037.2, 44.0, 156.4, 182.2, 43.2, 8.5, -14.0, 45.2, -3.9, 59.20, 10.74, -2.45, 2765.8, 422.6, 2823.9, 8.9, 0, 0, , GCQ,20250121_145611, Driver,  Standard,  59.3,  10.8,  0.1,  2964,  603,  11.5,  3025,  188.4,  205.5,  19.3,  33.3,  19.9,  --,  --,  --,  --,  --,  --,  --,  --,  --,  --, , TM4,20250121_145611, 2025-01-21 PM 2:56:11, , , Unknown Player, Driver, Premium, 40.097, -1.6, 0.5999999999999999, 3.2, 43.072, -1.993, 12.711000000000002, 0.036000000000000004, -0.564, 59.5052, 1.484, 10.467, 0.11100000000000002, 2967.62, Measured, 17.154000000000003, 115.62056732177734, 16.1440756198811, 6.004405716949105, 182.32891284425787, 16.91200568338517, 0.5901689550126917, 5.020529, 183.47847584937074, 17.13394634867964, 27.282582520558073, 28.370407104492188, 5.066268, 213.04265135172355, 22.83143120752186, 52.50464179663992, -5.772682858764452, -1.2497852716015356, 16.78, , , , , , , , TRUE, , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,, , , , , , , , , , , , , , , , , , , , , , , , , , 
Wave,, , , , , , , , , , , , , , , , , , , , , , , , , , GCQ,20250121_145700, Driver,  Standard,  58.6,  13.8,  1.6,  1937,  -670,  -19.1,  2050,  195.4,  215.5,  -22.2,  31.9,  21.2,  --,  --,  --,  --,  --,  --,  --,  --,  --,  --, , TM4,20250121_145700, 2025-01-21 PM 2:57:00, , , Unknown Player, Driver, Premium, 39.815, 0.8, 0.4000000000000001, -5, 43.376999999999995, 0.7, 15.172000000000002, 1.803, 1.403, 58.9002, 1.4793, 13.630000000000003, 1.6550000000000002, 2025.37, Measured, -11.693999999999999, 109.72853088378906, 17.63877510938906, -0.520138014513243, 172.01944833676114, -4.370542896976957, 4.25420149676076, 4.600771, 180.45559190021154, -5.026850692342783, 28.44202415567515, 29.489805221557617, 4.92261, 211.87003032903078, -7.482651464130219, 50.35115035594272, 15.476159606423236, -1.4154103923925232, -10.235, , , , , , , , TRUE, , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_145657, SD_2025.01.21_14.56.57_000, 58.39, 13.92, 2.40, 1498.0, -476.9, 1572.1, -17.7, 191.6, 225.5, 44.0, 98765.0, 98765.0, 98765.0, 98765.0, 59.38, 16.61, 2.68, 3941.6, -81.8, 3979.5, -3.0, 0, 1, , 
Wave,20250121_145716, SD_2025.01.21_14.57.16_228, 58.01, 14.10, 1.61, 3550.9, -65.4, 3551.5, -1.1, 184.6, 198.0, 42.5, -3.7, 1.7, 45.6, -2.9, 58.57, 14.06, -2.01, 2235.0, -597.1, 2392.2, -17.0, 0, 0, , GCQ,, , , , , , , , , , , , , , , , , , , , , , , , , , TM4,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_145714, SD_2025.01.21_14.57.14_001, 32.19, 11.38, -33.24, 4490.4, -1787.0, 4833.0, -21.7, 59.6, 76.4, 32.3, 98765.0, 98765.0, 98765.0, 98765.0, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0, 0, , 
Wave,, , , , , , , , , , , , , , , , , , , , , , , , , , GCQ,20250121_145735, Driver,  Standard,  57.4,  12.8,  2.6,  2171,  -509,  -13.2,  2230,  188.2,  207.7,  -10.0,  31.3,  19.7,  --,  --,  --,  --,  --,  --,  --,  --,  --,  --, , TM4,20250121_145735, 2025-01-21 PM 2:57:35, , , Unknown Player, Driver, Premium, 39.972, -0.4, -1, -1.0999999999999999, 44.114000000000004, -2.143, 14.078, 3.596, 4.596, 57.46, 1.4375, 12.423, 3.045, 2220.8, Measured, -7.746000000000001, 104.98296356201172, 16.279894736149437, 1.1556418095968244, 165.02794126834203, -1.3194241746513347, 3.592619889073725, 4.433571, 172.39272862942806, -1.7052188500761585, 27.500459569625498, 29.544981002807617, 4.712319, 204.39001928831394, -3.3521284740844774, 52.77568638236548, 21.042153371495854, 4.2940257211133375, -10.86, , , , , , , , TRUE, , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_145732, SD_2025.01.21_14.57.32_002, 57.59, 11.94, 3.19, 4030.1, -2025.0, 4510.3, -26.7, 166.5, 181.5, 44.0, 98765.0, 98765.0, 98765.0, 98765.0, 58.63, 18.97, 4.41, 4088.1, 182.6, 4059.5, 1.6, 0, 1, , 
Wave,20250121_145750, SD_2025.01.21_14.57.50_229, 56.56, 12.96, 2.16, 3429.4, 292.6, 3441.8, 4.9, 176.2, 192.0, 42.5, -5.3, 0.9, 44.8, -6.1, 57.78, 14.23, 1.15, 2639.7, -111.2, 2721.9, -3.4, 0, 0, , GCQ,, , , , , , , , , , , , , , , , , , , , , , , , , , TM4,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_145805, SD_2025.01.21_14.58.05_003, 58.55, 11.42, 2.57, 1694.3, -70.1, 1695.7, -2.4, 182.3, 208.4, 42.4, 98765.0, 98765.0, 98765.0, 98765.0, 58.58, 10.74, 3.38, 2017.1, -415.6, 2095.2, -13.0, 0, 1, , 
Wave,20250121_145823, SD_2025.01.21_14.58.23_230, 58.56, 11.76, 1.38, 3027.5, -34.6, 3027.7, -0.7, 185.4, 203.0, 41.0, -4.2, 1.7, 45.9, -3.4, 58.93, 11.94, -2.78, 2523.9, -245.1, 2596.1, -6.3, 0, 0, , GCQ,20250121_145808, Driver,  Standard,  58.6,  11.3,  1.9,  2717,  -607,  -12.6,  2784,  187.6,  204.6,  -12.9,  32.5,  19.6,  --,  --,  --,  --,  --,  --,  --,  --,  --,  --, , TM4,20250121_145808, 2025-01-21 PM 2:58:08, , , Unknown Player, Driver, Premium, 39.541, 0, 0.2, -2.1, 43.82999999999999, -0.5740000000000001, 13.062000000000001, 2.2579999999999996, 2.058, 58.9796, 1.4916, 11.057, 1.9289999999999998, 2660.49, Measured, -5.190000000000001, 113.78573608398438, 16.327926976047653, 2.9046860698340344, 183.43479313511958, 3.0188492703868106, -1.5828267972754, 5.1677, 180.60082546642485, 3.0459687024651205, 28.529848324211265, 27.87008285522461, 5.051322, 209.10695034204946, 2.78880556395613, 53.57682091619371, 14.520552663347523, -2.693176947808604, -3.034, , , , , , , , TRUE, , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,, , , , , , , , , , , , , , , , , , , , , , , , , , 
Wave,, , , , , , , , , , , , , , , , , , , , , , , , , , GCQ,20250121_145856, Driver,  Standard,  60.2,  10.9,  0.5,  2434,  -385,  -9.0,  2464,  197.1,  216.6,  -12.8,  31.1,  19.4,  --,  --,  --,  --,  --,  --,  --,  --,  --,  --, , TM4,20250121_145856, 2025-01-21 PM 2:58:56, , , Unknown Player, Driver, Premium, 40.588, -1.2, -0.9999999999999999, 1.6, 42.808, -3.1360000000000006, 12.607, 0.09, 1.09, 60.4827, 1.4902, 10.775, -0.074, 2470.96, Measured, -5.399, 112.05562591552734, 15.613596018769817, -0.8021560930723634, 149.28730668998122, -1.8853064810865865, 11.569108997651925, 3.657485, 182.2786765595772, -3.1497765475943, 25.944216336452424, 29.616289138793945, 4.830719, 215.35970726214174, -4.54704085729999, 53.834782808529354, 11.372703645854342, 1.8665893262664184, -2.915, , , , , , , , TRUE, , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_145853, SD_2025.01.21_14.58.53_004, 60.21, 9.87, 1.20, 2458.2, -206.6, 2466.8, -4.8, 188.8, 210.8, 44.0, 98765.0, 98765.0, 98765.0, 98765.0, 61.86, 16.90, 0.56, 3172.0, -126.0, 3191.0, -3.6, 0, 1, , 
Wave,20250121_145911, SD_2025.01.21_14.59.11_231, 60.37, 10.57, -0.58, 2595.9, -66.9, 2596.8, -1.5, 192.7, 214.8, 42.5, -4.5, -0.3, 44.4, -6.0, 60.16, 10.27, -1.80, 2296.4, -60.6, 2336.1, -2.5, 0, 0, , GCQ,, , , , , , , , , , , , , , , , , , , , , , , , , , TM4,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_145901, SD_2025.01.21_14.59.01_005, 44.04, 2.79, -15.45, 1228.9, -357.1, 1279.7, -16.2, 36.2, 56.1, 44.0, 98765.0, 98765.0, 98765.0, 98765.0, 25.14, 27.46, -0.63, 2034.0, -124.8, 2063.9, -4.3, 0, 0, , 
Wave,, , , , , , , , , , , , , , , , , , , , , , , , , , GCQ,, , , , , , , , , , , , , , , , , , , , , , , , , , TM4,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_145941, SD_2025.01.21_14.59.41_006, 44.39, 8.41, -17.99, 600.0, 0.0, 600.0, 0.0, 93.3, 114.5, 44.8, 98765.0, 98765.0, 98765.0, 98765.0, 30.55, 31.08, -0.02, 2624.0, -160.0, 2608.5, -3.9, 0, 0, , 
Wave,, , , , , , , , , , , , , , , , , , , , , , , , , , GCQ,, , , , , , , , , , , , , , , , , , , , , , , , , , TM4,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_150020, SD_2025.01.21_15.00.20_007, 43.90, 7.68, -18.54, 600.0, 0.0, 600.0, 0.0, 92.0, 143.0, 44.6, 98765.0, 98765.0, 98765.0, 98765.0, 28.51, 29.81, 0.68, 2538.7, -161.6, 2548.8, -2.9, 0, 0, , 
Wave,, , , , , , , , , , , , , , , , , , , , , , , , , , GCQ,, , , , , , , , , , , , , , , , , , , , , , , , , , TM4,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_150048, SD_2025.01.21_15.00.48_008, 44.19, 7.15, -18.39, 600.0, 0.0, 600.0, 0.0, 86.1, 108.5, 44.8, 98765.0, 98765.0, 98765.0, 98765.0, 26.32, 27.95, 0.94, 2348.4, -142.1, 2336.7, -2.8, 0, 0, , 
Wave,, , , , , , , , , , , , , , , , , , , , , , , , , , GCQ,20250121_150106, Driver,  Standard,  66.2,  11.5,  1.3,  3154,  309,  5.6,  3169,  220.5,  236.1,  17.2,  39.9,  28.9,  --,  --,  --,  --,  --,  --,  --,  --,  --,  --, , TM4,20250121_150106, 2025-01-21 PM 3:01:06, , , Unknown Player, Driver, Premium, 45.2, 1.6, -1, -7.9, 43.042, 0.07999999999999999, 13.133, 1.707, 2.707, 66.4783, 1.4708, 11.03, 1.1770000000000003, 3199.55, Measured, 4.884000000000001, 145.26577758789062, 25.851207090958816, 8.619983941528757, 216.65205563672046, 19.23488196356785, 1.4818314698002042, 6.299184, 218.63321353776007, 19.566053917047913, 37.11262049715385, 26.65098762512207, 6.392435, 238.4339961221977, 22.857295216838736, 52.98263715080192, 5.158648603816515, -7.947454757526209, 15.089, , , , , , , , TRUE, , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_150103, SD_2025.01.21_15.01.03_009, 65.37, 12.23, 2.35, 1731.8, 166.1, 1739.7, 5.5, 215.1, 231.5, 48.7, 98765.0, 98765.0, 98765.0, 98765.0, 67.35, 15.68, 1.13, 2912.4, -503.3, 3044.8, -11.9, 0, 1, , 
